id,scientific_name,Clements_name,scientific_name_jetz,breeding_system,level,common_name,lat,long,nest_box,marker_type,year_of_study_start,year_of_study_end,breeding_start,breeding_end,epp_percent_broods,n_epp_broods,n_wpp_broods,n_broods_sampled,record_id,lon,climate_year,climate_month,location_id,tmp_cru_C_first_month,tmp_long_base_1961_1989_C_first_month,tmp_long_anom_1961_1989_C_first_month,tmp_short_base_5yr_C_first_month,tmp_short_anom_5yr_C_first_month,original_end_month,tmp_cru_C_full_season,tmp_long_base_1961_1989_C_full_season,tmp_long_anom_1961_1989_C_full_season,tmp_short_base_5yr_C_full_season,tmp_short_anom_5yr_C_full_season,n_months_full_season,pre_cru_mm_first_month,pre_long_base_1961_1989_mm_first_month,pre_long_anom_1961_1989_mm_first_month,pre_short_base_5yr_mm_first_month,pre_short_anom_5yr_mm_first_month,pre_cru_mm_full_season,pre_long_base_1961_1989_mm_full_season,pre_long_anom_1961_1989_mm_full_season,pre_short_base_5yr_mm_full_season,pre_short_anom_5yr_mm_full_season,n_months_pre_full_season,dtr_cru_C_first_month,dtr_cru_C_full_season,breeding_start_month_num,breeding_end_month_num,breeding_season_length_months,ndvi_can_first_month,ndvi_can_full_season,ndvi_start_month,ndvi_end_month,ndvi_year,ndvi_lat,ndvi_lon,ndvi_first_month_median_30km,ndvi_full_season_median_30km,ndvi_merge_status,ndvi_coord_match_round4,lat_round,long_round,abs_latitude,population_id,distance_to_coast_km
353Bolton2017,Erythrura_gouldiae,Chloebia_gouldiae,Erythrura_gouldiae,monogamy,yearly,gouldian_finch,-15.57,128,NA,other,2009,2009,February,August,18.5,5,22,27,176,128,2009,2,101,28.70000076,29.67241425,-0.972413491,29.92000046,-1.219999695,8,26.47142901,25.87487718,0.596551829,25.77428616,0.697142846,7,278.3000183,189.196554,89.10346432,209.2600044,69.04001389,319.0000177,384.5413848,-65.54136711,412.1800078,-93.1799901,7,9.800000191,14.17142868,2,8,7,1,1,2,8,2009,-15.57,128,0.25149869,0.233531067,both,TRUE,-15.57,128,15.57,Erythrura_gouldiae_-15.57_128,27.7802861
150Korpimäki1996,Falco_tinnunculus,Falco_tinnunculus,Falco_tinnunculus,monogamy,yearly,Eurasian_kestrel,62.98,22.83,yes,DNA fingerprinting,1990,1990,April,July,0,0,19,19,177,22.83,1990,4,102,4.900000095,1.700000045,3.20000005,1.640000062,3.260000034,7,10.30000007,9.790517397,0.509482674,10.0950002,0.204999875,4,36.10000229,29.379311,6.720691286,28.86000051,7.240001774,192.4000072,178.1310382,14.26896908,196.8000041,-4.399996853,4,9.600000381,10.25000024,4,7,4,1,1,4,7,1990,62.98,22.83,0.345864432,0.473075488,both,TRUE,62.98,22.83,62.98,Falco_tinnunculus_62.98_22.83,44.78944728
150Korpimäki1996,Falco_tinnunculus,Falco_tinnunculus,Falco_tinnunculus,monogamy,yearly,Eurasian_kestrel,62.98,22.83,yes,DNA fingerprinting,1991,1991,April,July,7.4,2,25,27,178,22.83,1991,4,102,3,1.700000045,1.299999955,2.640000081,0.359999919,7,9.350000143,9.790517397,-0.440517254,10.42000018,-1.070000035,4,13.80000019,29.379311,-15.57931081,29.24000082,-15.44000063,196.0000048,178.1310382,17.8689666,199.2400046,-3.239999866,4,8.800000191,9.625000238,4,7,4,1,1,4,7,1991,62.98,22.83,0.332940688,0.539662145,both,TRUE,62.98,22.83,62.98,Falco_tinnunculus_62.98_22.83,44.78944728
150Korpimäki1996,Falco_tinnunculus,Falco_tinnunculus,Falco_tinnunculus,monogamy,yearly,Eurasian_kestrel,62.98,22.83,yes,DNA fingerprinting,1992,1992,April,July,0,0,29,29,179,22.83,1992,4,102,0.200000003,1.700000045,-1.500000042,2.940000081,-2.740000078,7,9.974999953,9.790517397,0.184482556,10.15500017,-0.180000215,4,48.5,29.379311,19.120689,24.76000071,23.73999929,167.7000046,178.1310382,-10.43103359,204.0200047,-36.32000017,4,7,10.67499995,4,7,4,1,1,4,7,1992,62.98,22.83,NA,0.551620456,both,TRUE,62.98,22.83,62.98,Falco_tinnunculus_62.98_22.83,44.78944728
457Wilk2008,Ficedula_albicollis,Ficedula_albicollis,Ficedula_albicollis,monogamy,yearly,collared_flycatcher,50.1,20.4,yes,microsatellite,2003,2003,April,June,20,3,12,15,180,20.4,2003,4,103,8.5,9.017241511,-0.517241511,10.48000011,-1.980000114,6,14.63333384,12.92758639,1.705747451,14.15333354,0.480000305,3,44.29999924,48.06551854,-3.765519307,69.32000046,-25.02000122,190.2000008,226.4275924,-36.22759161,247.9000031,-57.70000229,3,8.100000381,9.400000254,4,6,3,1,1,4,6,2003,50.1,20.4,0.314235916,0.648937694,both,TRUE,50.1,20.4,50.1,Ficedula_albicollis_50.1_20.4,481.3486345
457Wilk2008,Ficedula_albicollis,Ficedula_albicollis,Ficedula_albicollis,monogamy,yearly,collared_flycatcher,50.1,20.4,yes,microsatellite,2004,2004,April,July,27.3,6,16,22,181,20.4,2004,4,103,10,9.017241511,0.982758489,9.980000114,0.019999886,7,14.22500014,14.25517261,-0.030172471,15.53500028,-1.310000134,4,46.20000076,48.06551854,-1.865517781,61.31999969,-15.11999893,338.2000008,322.9069049,15.29309588,375.8400032,-37.64000244,4,7.599999905,7.924999952,4,7,4,1,1,4,7,2004,50.1,20.4,0.430027972,0.530209526,both,TRUE,50.1,20.4,50.1,Ficedula_albicollis_50.1_20.4,481.3486345
457Wilk2008,Ficedula_albicollis,Ficedula_albicollis,Ficedula_albicollis,monogamy,yearly,collared_flycatcher,50.1,20.4,yes,microsatellite,2005,2005,April,July,40,10,15,25,182,20.4,2005,4,103,10,9.017241511,0.982758489,9.840000153,0.159999847,7,15.00000024,14.25517261,0.744827624,15.31000023,-0.30999999,4,42.29999924,48.06551854,-5.765519307,56.55999985,-14.26000061,296.6000023,322.9069049,-26.30690259,364.9000008,-68.29999847,4,7.800000191,8.225000143,4,7,4,1,1,4,7,2005,50.1,20.4,0.341032748,0.644884726,both,TRUE,50.1,20.4,50.1,Ficedula_albicollis_50.1_20.4,481.3486345
457Wilk2008,Ficedula_albicollis,Ficedula_albicollis,Ficedula_albicollis,monogamy,yearly,collared_flycatcher,50.1,20.4,yes,microsatellite,2006,2006,April,July,50,8,8,16,183,20.4,2006,4,103,10.19999981,9.017241511,1.182758298,9.320000076,0.879999733,7,15.72500014,14.25517261,1.469827529,15.17500019,0.549999952,4,48.5,48.06551854,0.434481456,54.31999969,-5.819999695,280.5000038,322.9069049,-42.40690106,344.0800018,-63.57999802,4,7.200000286,8.475000262,4,7,4,1,1,4,7,2006,50.1,20.4,0.345985865,0.652919371,both,TRUE,50.1,20.4,50.1,Ficedula_albicollis_50.1_20.4,481.3486345
446Lubjuhn2000,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,monogamy,yearly,pied_flycatcher,52.45,7.25,yes,DNA fingerprinting,1993,1993,April,June,12.9,4,27,31,184,7.25,1993,4,104,10.90000057,7.800000158,3.100000414,8.060000229,2.840000343,6,13.70000045,11.71494272,1.985057721,12.25333354,1.446666908,3,45.90000153,49.21724204,-3.317240518,43.34000149,2.560000038,152.2000008,180.4517275,-28.25172678,145.9000032,6.29999752,3,10.19999981,10.10000006,4,6,3,1,1,4,6,1993,52.45,7.25,0.457072124,0.533158989,both,TRUE,52.45,7.25,52.45,Ficedula_hypoleuca_52.45_7.25,92.61261412
446Lubjuhn2000,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,monogamy,yearly,pied_flycatcher,52.45,7.25,yes,DNA fingerprinting,1995,1995,April,June,18.9,7,30,37,185,7.25,1995,4,104,8.900000572,7.800000158,1.100000414,8.860000229,0.040000343,6,12.03333378,11.71494272,0.318391055,12.46000023,-0.426666451,3,37.90000153,49.21724204,-11.31724052,47.72000122,-9.819999695,167.6000023,180.4517275,-12.85172525,164.2400028,3.359999466,3,8.5,9.133333524,4,6,3,1,1,4,6,1995,52.45,7.25,0.442357524,0.620145903,both,TRUE,52.45,7.25,52.45,Ficedula_hypoleuca_52.45_7.25,92.61261412
446Lubjuhn2000,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,monogamy,yearly,pied_flycatcher,52.45,7.25,yes,DNA fingerprinting,1996,1996,April,June,10.4,10,86,96,186,7.25,1996,4,104,9.100000381,7.800000158,1.300000224,8.980000305,0.120000076,6,11.63333352,11.71494272,-0.0816092,12.37333361,-0.740000089,3,9.5,49.21724204,-39.71724204,46.16000137,-36.66000137,93.40000153,180.4517275,-87.05172601,167.9600021,-74.56000061,3,11.80000019,9.833333333,4,6,3,1,1,4,6,1996,52.45,7.25,0.366401697,0.366401697,both,TRUE,52.45,7.25,52.45,Ficedula_hypoleuca_52.45_7.25,92.61261412
117Canal2012,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,monogamy,yearly,pied_flycatcher,41.07,-3.45,yes,microsatellite,2005,2005,April,June,40,45,68,113,187,-3.45,2005,4,105,8.699999809,7.213793245,1.486206564,7.8,0.899999809,6,13.56666692,11.30229906,2.264367865,12.52000014,1.046666781,3,42,69.42758762,-27.42758762,63.42000084,-21.42000084,99.00000191,192.7379349,-93.73793296,165.1000021,-66.10000019,3,11.30000019,12.9333334,4,6,3,1,1,4,6,2005,41.07,-3.45,0.485667785,0.513777311,both,TRUE,41.07,-3.45,41.07,Ficedula_hypoleuca_41.07_-3.45,258.0810592
117Canal2012,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,monogamy,yearly,pied_flycatcher,41.07,-3.45,yes,microsatellite,2006,2006,April,June,27,32,88,120,188,-3.45,2006,4,105,9.100000381,7.213793245,1.886207137,8.219999981,0.880000401,6,13.36666679,11.30229906,2.064367738,12.77333352,0.593333276,3,46,69.42758762,-23.42758762,50.37999992,-4.379999924,155.0000038,192.7379349,-37.73793105,143.820001,11.18000278,3,11.30000019,13.16666667,4,6,3,1,1,4,6,2006,41.07,-3.45,0.488899538,0.516569432,both,TRUE,41.07,-3.45,41.07,Ficedula_hypoleuca_41.07_-3.45,258.0810592
363Lehtonen2009,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,monogamy,yearly,pied_flycatcher,60.42,22.17,yes,microsatellite,2005,2005,May,July,4.8,NA,NA,NA,189,22.17,2005,5,106,8.900000572,9.103448375,-0.203447802,9.680000114,-0.779999542,7,13.56666724,13.27471286,0.29195438,13.86666705,-0.299999809,3,39.5,33.28620746,6.213792538,37.81999969,1.680000305,162.8999977,137.406899,25.49309875,172.7600014,-9.860003662,3,9.100000381,9.600000381,5,7,3,1,1,5,7,2005,60.42,22.17,0.357247847,0.483907383,both,TRUE,60.42,22.17,60.42,Ficedula_hypoleuca_60.42_22.17,0.757887899
363Lehtonen2009,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,monogamy,yearly,pied_flycatcher,60.42,22.17,yes,microsatellite,2006,2006,May,July,4.2,NA,NA,NA,190,22.17,2006,5,106,9.5,9.103448375,0.396551625,9.520000267,-0.020000267,7,14.43333371,13.27471286,1.158620856,13.94000047,0.493333244,3,42.90000153,33.28620746,9.613794064,37.95999985,4.940001678,86.70000267,137.406899,-50.70689629,168.2600006,-81.55999794,3,10.5,10.53333346,5,7,3,1,1,5,7,2006,60.42,22.17,0.293394894,0.501064444,both,TRUE,60.42,22.17,60.42,Ficedula_hypoleuca_60.42_22.17,0.757887899
373Grant2011,Geospiza_fortis,Geospiza_fortis,Geospiza_fortis,monogamy,yearly,medium_ground-finch,-0.42,-90.37,no,microsatellite,1987,1987,January,April,41.3,19,27,46,191,-90.37,1987,1,107,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,4,4,1,1,1,4,1987,-0.42,-90.37,0.117105075,0.166551794,both,TRUE,-0.42,-90.37,0.42,Geospiza_fortis_-0.42_-90.37,8.89989663
373Grant2011,Geospiza_fortis,Geospiza_fortis,Geospiza_fortis,monogamy,yearly,medium_ground-finch,-0.42,-90.37,no,microsatellite,1991,1991,January,April,44.9,35,43,78,192,-90.37,1991,1,107,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,4,4,1,1,1,4,1991,-0.42,-90.37,0.167590652,0.279030867,both,TRUE,-0.42,-90.37,0.42,Geospiza_fortis_-0.42_-90.37,8.89989663
72Eikenaar2011,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,monogamy,yearly,barn_swallow,37.22,-80.42,no,microsatellite,2009,2009,April,August,60,18,12,30,193,-80.42,2009,4,108,11.40000057,10.92758637,0.472414198,11.38000031,0.020000267,8,18.32000065,17.89517275,0.424827901,18.48000027,-0.159999619,5,92.70000458,92.11724321,0.58276137,107.5800018,-14.87999725,629.9000168,486.9379411,142.9620757,483.3200111,146.5800056,5,12.69999981,11.63999996,4,8,5,1,1,4,8,2009,37.22,-80.42,0.475342849,0.696812048,both,TRUE,37.22,-80.42,37.22,Hirundo_rustica_37.22_-80.42,280.6616856
72Eikenaar2011,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,monogamy,yearly,barn_swallow,37.22,-80.42,no,microsatellite,2010,2010,April,August,53,34,30,64,194,-80.42,2010,4,108,12.90000057,10.92758637,1.972414198,11.40000038,1.500000191,8,20.12000065,17.89517275,2.224827901,18.49200031,1.628000336,5,59.79999924,92.11724321,-32.31724397,102.7400024,-42.9400032,457.3000069,486.9379411,-29.63793426,496.8400124,-39.54000549,5,14.19999981,12.4,4,8,5,1,1,4,8,2010,37.22,-80.42,0.532754009,0.698062622,both,TRUE,37.22,-80.42,37.22,Hirundo_rustica_37.22_-80.42,280.6616856
305Hasegawa2010,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,monogamy,yearly,barn_swallow,37.12,138.02,no,microsatellite,2005,2005,April,August,7.4,4,50,54,195,138.02,2005,4,109,11.5,10.48620702,1.013792975,11.62000027,-0.120000267,8,19.84000053,19.11241405,0.72758648,20.04000053,-0.2,5,44,87.02069112,-43.02069112,77.08000107,-33.08000107,668.5000076,692.1172529,-23.61724531,651.8400124,16.65999527,5,12.40000057,9.920000172,4,8,5,1,1,4,8,2005,37.12,138.02,0.326318929,0.582916388,both,TRUE,37.12,138.02,37.12,Hirundo_rustica_37.12_138.02,0.808129099
305Hasegawa2010,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,monogamy,yearly,barn_swallow,37.12,138.02,no,microsatellite,2006,2006,April,August,9.1,1,10,11,196,138.02,2006,4,109,9.699999809,10.48620702,-0.786207216,11.80000019,-2.100000381,8,19.42000027,19.11241405,0.307586213,19.96000053,-0.540000267,5,80.20000458,87.02069112,-6.820686538,65.62000046,14.58000412,787.7000275,692.1172529,95.58277452,671.4000114,116.300016,5,10.30000019,9.040000153,4,8,5,1,1,4,8,2006,37.12,138.02,0.198434464,0.646264137,both,TRUE,37.12,138.02,37.12,Hirundo_rustica_37.12_138.02,0.808129099
472 Kojima2009,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,monogamy,yearly,barn_swallow,35.22,139.88,no,microsatellite,2006,2006,April,August,21.2,7,26,33,197,139.88,2006,4,110,13.19999981,13.92758639,-0.727586582,15.22000027,-2.020000458,8,21.3800005,20.98000032,0.400000178,21.76000027,-0.379999771,5,140.1000061,144.2379353,-4.137929193,101.8800018,38.22000427,851.4000244,799.441393,51.95863145,729.9400162,121.4600082,5,7.900000095,6.840000057,4,8,5,1,1,4,8,2006,35.22,139.88,0.523984403,0.600104921,both,TRUE,35.22,139.88,35.22,Hirundo_rustica_35.22_139.88,2.727764252
472 Kojima2009,Hirundo_rustica,Hirundo_rustica,Hirundo_rustica,monogamy,yearly,barn_swallow,35.22,139.88,no,microsatellite,2007,2007,April,August,31.6,12,25,37,198,139.88,2007,4,110,13.90000057,13.92758639,-0.027585819,14.84000015,-0.93999958,8,21.54000034,20.98000032,0.560000025,21.59600029,-0.055999947,5,112.8000031,144.2379353,-31.43793224,114.8200027,-2.019999695,761.8000145,799.441393,-37.64137847,776.8400208,-15.04000626,5,8.300000191,7.560000038,4,8,5,1,1,4,8,2007,35.22,139.88,0.566680952,0.613712598,both,TRUE,35.22,139.88,35.22,Hirundo_rustica_35.22_139.88,2.727764252
315Evans2008,Hylocichla_mustelina,Hylocichla_mustelina,Hylocichla_mustelina,monogamy,yearly,wood_thrush,41.77,-79.93,no,microsatellite,2002,2002,May,July,22.2,2,7,9,199,-79.93,2002,5,100,11.5,13.23448296,-1.734482963,13.76000023,-2.260000229,7,17.70000076,17.32183937,0.378161397,17.5266669,0.173333867,3,164.3000031,96.09310545,68.2068976,97.06000214,67.24000092,356.4000092,323.4931083,32.90690087,279.4000076,77.00000153,3,12.60000038,12.56666692,5,7,3,1,1,5,7,2002,41.77,-79.93,0.662021579,0.741902805,both,TRUE,41.77,-79.93,41.77,Hylocichla_mustelina_41.77_-79.93,397.3828512
315Evans2008,Hylocichla_mustelina,Hylocichla_mustelina,Hylocichla_mustelina,monogamy,yearly,wood_thrush,41.77,-79.93,no,microsatellite,2003,2003,May,July,10.5,2,17,19,200,-79.93,2003,5,100,12,13.23448296,-1.234482963,14.10000019,-2.100000191,7,16.36666679,17.32183937,-0.955172572,17.87333368,-1.506666883,3,147.6000061,96.09310545,51.50690066,108.1200027,39.48000336,457.1000137,323.4931083,133.6069054,287.9800079,169.1200058,3,11,11.39999994,5,7,3,1,1,5,7,2003,41.77,-79.93,0.639797449,0.712062897,both,TRUE,41.77,-79.93,41.77,Hylocichla_mustelina_41.77_-79.93,397.3828512
315Evans2008,Hylocichla_mustelina,Hylocichla_mustelina,Hylocichla_mustelina,monogamy,yearly,wood_thrush,41.77,-79.93,no,microsatellite,2004,2004,May,July,13,3,20,23,201,-79.93,2004,5,100,15.30000019,13.23448296,2.065517228,13.26000004,2.040000153,7,17.4333334,17.32183937,0.111494031,17.49333363,-0.060000229,3,200,96.09310545,103.9068946,121.840004,78.15999603,495.2000046,323.4931083,171.7068963,330.0200104,165.1799942,3,12.5,11.33333333,5,7,3,1,1,5,7,2004,41.77,-79.93,0.67643831,0.734754767,both,TRUE,41.77,-79.93,41.77,Hylocichla_mustelina_41.77_-79.93,397.3828512
138Richardson1999,Icterus_galbula,Icterus_galbula,Icterus_galbula,monogamy,yearly,Bullock´s_oriole,36.37,-121.55,no,DNA fingerprinting,1994,1994,March,June,47.4,9,10,19,202,-121.55,1994,3,111,10.40000057,8.682758792,1.717241781,9.320000172,1.080000401,6,11.75000048,11.12844847,0.621552007,11.57000029,0.180000186,4,42.10000229,146.8206923,-104.72069,183.1800041,-141.0800018,172.1000069,243.4896595,-71.38965265,242.3000053,-70.19999843,4,12.90000057,12.37500024,3,6,4,1,1,3,6,1994,36.37,-121.55,0.49585043,0.528118506,both,TRUE,36.37,-121.55,36.37,Icterus_galbula_36.37_-121.55,24.06489636
138Richardson1999,Icterus_galbula,Icterus_galbula,Icterus_galbula,monogamy,yearly,Bullock´s_oriole,36.37,-121.55,no,DNA fingerprinting,1995,1995,March,June,44.8,13,16,29,203,-121.55,1995,3,111,9,8.682758792,0.317241208,9.440000248,-0.440000248,6,10.55000019,11.12844847,-0.578448279,11.52000034,-0.970000148,4,410.6000061,146.8206923,263.7793138,165.2600052,245.3400009,572.2000122,243.4896595,328.7103527,243.5600072,328.640005,4,8.900000572,10.10000014,3,6,4,1,1,3,6,1995,36.37,-121.55,0.579354022,0.551837955,both,TRUE,36.37,-121.55,36.37,Icterus_galbula_36.37_-121.55,24.06489636
330Wink2011,Jynx_torquilla,Jynx_torquilla,Jynx_torquilla,monogamy,yearly,Eurasian_wryneck,51.9,11,yes,DNA fingerprinting,2003,2003,May,July,22.2,2,7,9,204,11,2003,5,112,14,11.94137955,2.058620453,13.88000011,0.119999886,7,17.16666667,14.84827611,2.318390561,15.80666695,1.35999972,3,49.20000076,64.14827669,-14.94827593,52.18000183,-2.980001068,170.5000038,192.4620722,-21.96206843,188.0800034,-17.57999954,3,10.80000019,11.0666666,5,7,3,1,1,5,7,2003,51.9,11,0.714860385,0.689139997,both,TRUE,51.9,11,51.9,Jynx_torquilla_51.9_11,201.3802083
330Wink2011,Jynx_torquilla,Jynx_torquilla,Jynx_torquilla,monogamy,yearly,Eurasian_wryneck,51.9,11,yes,DNA fingerprinting,2004,2004,May,July,0,0,20,20,205,11,2004,5,112,11.5,11.94137955,-0.441379547,13.92000008,-2.420000076,7,14.43333371,14.84827611,-0.414942391,16.12666696,-1.693333244,3,78.90000153,64.14827669,14.75172484,55.20000153,23.7,250.7000046,192.4620722,58.23793234,187.4200027,63.28000183,3,10,10.0666666,5,7,3,1,1,5,7,2004,51.9,11,0.726849195,0.636831922,both,TRUE,51.9,11,51.9,Jynx_torquilla_51.9_11,201.3802083
330Wink2011,Jynx_torquilla,Jynx_torquilla,Jynx_torquilla,monogamy,yearly,Eurasian_wryneck,51.9,11,yes,DNA fingerprinting,2005,2005,May,July,0,0,21,21,206,11,2005,5,112,12.5,11.94137955,0.558620453,13.6,-1.1,7,15.46666686,14.84827611,0.618390752,15.8266669,-0.360000038,3,77.40000153,64.14827669,13.25172484,59.14000168,18.25999985,242.6000061,192.4620722,50.13793386,200.9800034,41.62000275,3,10.40000057,10.53333378,5,7,3,1,1,5,7,2005,51.9,11,0.69991855,0.693204189,both,TRUE,51.9,11,51.9,Jynx_torquilla_51.9_11,201.3802083
228Freeland1995,Lagopus_lagopus,Lagopus_lagopus,Lagopus_lagopus,monogamy,yearly,willow_ptarmigan,59.83,-136.33,no,DNA fingerprinting,1987,1987,June,July,0,0,4,4,207,-136.33,1987,6,113,5.800000191,6.351724214,-0.551724023,6.580000019,-0.779999828,7,7.900000095,7.660344946,0.239655149,7.8900002,0.009999895,2,61.60000229,39.15517307,22.44482922,37.66000099,23.9400013,88.30000305,86.37241548,1.927587575,76.7400013,11.56000175,2,9.300000191,10.10000038,6,7,2,1,1,6,7,1987,59.83,-136.33,0.1982,0.234626506,both,TRUE,59.83,-136.33,59.83,Lagopus_lagopus_59.83_-136.33,70.96607273
228Freeland1995,Lagopus_lagopus,Lagopus_lagopus,Lagopus_lagopus,monogamy,yearly,willow_ptarmigan,59.83,-136.33,no,DNA fingerprinting,1988,1988,June,July,0,0,8,8,208,-136.33,1988,6,113,6.599999905,6.351724214,0.248275691,6.220000076,0.379999828,7,7.25,7.660344946,-0.410344946,7.710000229,-0.460000229,2,29.89999962,39.15517307,-9.255173453,45.40000153,-15.50000191,119.3000011,86.37241548,32.92758567,84.44000206,34.85999908,2,10.5,9.550000191,6,7,2,1,1,6,7,1988,59.83,-136.33,0.154593671,0.225928444,both,TRUE,59.83,-136.33,59.83,Lagopus_lagopus_59.83_-136.33,70.96607273
228Freeland1995,Lagopus_lagopus,Lagopus_lagopus,Lagopus_lagopus,monogamy,yearly,willow_ptarmigan,59.83,-136.33,no,DNA fingerprinting,1989,1989,June,July,33.3,2,4,6,209,-136.33,1989,6,113,7.700000286,6.351724214,1.348276073,6,1.700000286,7,9.350000143,7.660344946,1.689655197,7.480000162,1.869999981,2,39.5,39.15517307,0.344826929,45.1400013,-5.640001297,86.10000229,86.37241548,-0.272413188,92.02000198,-5.919999695,2,10.40000057,10.75000048,6,7,2,1,1,6,7,1989,59.83,-136.33,0.263271063,0.368905717,both,TRUE,59.83,-136.33,59.83,Lagopus_lagopus_59.83_-136.33,70.96607273
228Freeland1995,Lagopus_lagopus,Lagopus_lagopus,Lagopus_lagopus,monogamy,yearly,willow_ptarmigan,59.83,-136.33,no,DNA fingerprinting,1992,1992,June,July,0,0,9,9,210,-136.33,1992,6,113,7.5,6.351724214,1.148275786,6.920000172,0.579999828,7,8.5,7.660344946,0.839655054,8.250000191,0.249999809,2,37.79999924,39.15517307,-1.355173834,43.64000053,-5.840001297,81.79999924,86.37241548,-4.57241624,101.9000027,-20.10000343,2,12.19999981,10.5999999,6,7,2,1,1,6,7,1992,59.83,-136.33,0.235477289,0.242240898,both,TRUE,59.83,-136.33,59.83,Lagopus_lagopus_59.83_-136.33,70.96607273
136Benson2002,Lagopus_leucura,Lagopus_leucura,Lagopus_leucura,monogamy,yearly,white-tailed_ptarmigan,48.68,-113.72,no,microsatellite,1996,1996,May,September,25,1,4,5,211,-113.72,1996,5,114,5.200000286,7.337931123,-2.137930837,8.68000021,-3.479999924,9,11.24000025,11.42206913,-0.182068881,11.73600019,-0.495999947,5,127.3000031,76.87931153,50.42069152,74.78000259,52.52000046,302.9000034,314.596557,-11.69655357,347.840008,-44.94000454,5,9.100000381,13.02000046,5,9,5,1,1,5,9,1996,48.68,-113.72,0.168085592,0.486719227,both,TRUE,48.68,-113.72,48.68,Lagopus_leucura_48.68_-113.72,633.8565273
136Benson2002,Lagopus_leucura,Lagopus_leucura,Lagopus_leucura,monogamy,yearly,white-tailed_ptarmigan,48.68,-113.72,no,microsatellite,1997,1997,May,September,25,1,3,4,212,-113.72,1997,5,114,8,7.337931123,0.662068877,8.300000286,-0.300000286,9,11.82000027,11.42206913,0.397931138,11.59200022,0.22800005,5,106.5999985,76.87931153,29.72068695,82.88000259,23.71999588,378.7000084,314.596557,64.10345139,344.2400084,34.46000004,5,12,13.42000008,5,9,5,1,1,5,9,1997,48.68,-113.72,0.165251593,0.479655412,both,TRUE,48.68,-113.72,48.68,Lagopus_leucura_48.68_-113.72,633.8565273
136Benson2002,Lagopus_leucura,Lagopus_leucura,Lagopus_leucura,monogamy,yearly,white-tailed_ptarmigan,48.68,-113.72,no,microsatellite,1998,1998,May,September,0,0,4,4,213,-113.72,1998,5,114,9.100000381,7.337931123,1.762069258,8.100000286,1.000000095,9,13.10000038,11.42206913,1.677931253,11.63200026,1.468000126,5,132.9000092,76.87931153,56.02069763,94.28000183,38.62000732,403.1000214,314.596557,88.50346436,355.5000082,47.60001316,5,13.40000057,13.76000042,5,9,5,1,1,5,9,1998,48.68,-113.72,0.241253555,0.491696308,both,TRUE,48.68,-113.72,48.68,Lagopus_leucura_48.68_-113.72,633.8565273
225Neto2010,Locustella_luscinioides,Locustella_luscinioides,Locustella_luscinioides,monogamy,yearly,Savi’s_warbler,40.63,-8.68,no,microsatellite,2002,2002,March,July,4,1,24,25,214,-8.68,2002,3,115,13.5,12.23793119,1.262068814,14.46000023,-0.960000229,7,16.88000031,16.35586239,0.524137918,17.52000031,-0.64,5,133.6000061,102.9103468,30.68965927,78.86000247,54.74000363,330.5000148,342.8275924,-12.32757767,365.3400072,-34.83999238,5,9.699999809,10.12000008,3,7,5,1,1,3,7,2002,40.63,-8.68,0.487753346,0.47632247,both,TRUE,40.63,-8.68,40.63,Locustella_luscinioides_40.63_-8.68,4.936074539
