system:index,epp_row_id,first_month,latitude,longitude,pre_max_mm_day_first_month,pre_mean_mm_day_first_month,pre_sd_mm_day_first_month,pre_sum_mm_first_month,pre_wet_days_gt1mm_first_month,tmp_mean_C_first_month,tmp_range_C_first_month,tmp_sd_C_first_month,weather_dataset,weather_end_date,weather_start_date,year,.geo
00000000000000000232,623,6,67.43,11.88,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2003-06-30,2003-06-01,2003,"{""type"":""Point"",""coordinates"":[11.88,67.43]}"
00000000000000000233,624,6,67.43,11.88,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2004-06-30,2004-06-01,2004,"{""type"":""Point"",""coordinates"":[11.88,67.43]}"
00000000000000000000,1,7,-42.63,148.0614,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1989-07-31,1989-07-01,1989,"{""type"":""Point"",""coordinates"":[148.0614,-42.63]}"
0000000000000000000f,20,7,61.42,8.87,17.844551801676545,3.2118033916564657,4.889497755577881,99.56590514135044,14,8.324474609539095,8.469732920328795,2.0850470148463245,ECMWF/ERA5_LAND/DAILY_AGGR,1992-07-31,1992-07-01,1992,"{""type"":""Point"",""coordinates"":[8.87,61.42000000000001]}"
00000000000000000013,24,7,-43.83,168.88,84.9127471446991,9.028164354477683,16.293663538691032,279.8730949888082,18,4.8582357673235075,8.155888875325502,2.113310675250565,ECMWF/ERA5_LAND/DAILY_AGGR,1990-07-31,1990-07-01,1990,"{""type"":""Point"",""coordinates"":[168.88,-43.830000000000005]}"
00000000000000000049,78,7,-1.4,36.8,4.996764659779274,0.7701406511736488,0.9156237333327022,23.874360186383115,7,16.23187500738331,2.176547368367494,0.48285848944058035,ECMWF/ERA5_LAND/DAILY_AGGR,1998-07-31,1998-07-01,1998,"{""type"":""Point"",""coordinates"":[36.800000000000004,-1.4]}"
0000000000000000004a,79,7,-35.27,149.1,8.93428921699524,1.4550849616123818,2.12678141128268,45.10763380998384,12,4.083485847391125,5.892321268717467,1.4815663826201106,ECMWF/ERA5_LAND/DAILY_AGGR,1995-07-31,1995-07-01,1995,"{""type"":""Point"",""coordinates"":[149.1,-35.27000000000001]}"
0000000000000000004b,80,7,-35.27,149.1,23.229897022247314,2.4305420540096816,5.017151196937811,75.34680367430013,10,5.041311272241759,7.544442494710324,2.0085777527929047,ECMWF/ERA5_LAND/DAILY_AGGR,1996-07-31,1996-07-01,1996,"{""type"":""Point"",""coordinates"":[149.1,-35.27000000000001]}"
0000000000000000004c,81,7,-35.27,149.1,14.9563819165337,0.7910454235269618,2.7693789577841104,24.522408129335815,3,4.452197400985247,6.745894114176451,1.8625672784805702,ECMWF/ERA5_LAND/DAILY_AGGR,1997-07-31,1997-07-01,1997,"{""type"":""Point"",""coordinates"":[149.1,-35.27000000000001]}"
0000000000000000008a,143,7,-37.55,14.82,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1999-07-31,1999-07-01,1999,"{""type"":""Point"",""coordinates"":[14.819999999999997,-37.55]}"
0000000000000000008b,144,7,-37.55,14.82,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2000-07-31,2000-07-01,2000,"{""type"":""Point"",""coordinates"":[14.819999999999997,-37.55]}"
0000000000000000008c,145,7,-37.55,14.82,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2001-07-31,2001-07-01,2001,"{""type"":""Point"",""coordinates"":[14.819999999999997,-37.55]}"
00000000000000000147,334,7,-31.9,115.98,23.63215739177349,6.241092470679219,7.659592364215196,193.4738665910558,19,13.213774309876163,5.954896291096986,1.4569730848772404,ECMWF/ERA5_LAND/DAILY_AGGR,1996-07-31,1996-07-01,1996,"{""type"":""Point"",""coordinates"":[115.98000000000002,-31.900000000000002]}"
00000000000000000148,335,7,-31.9,115.98,15.615427494026335,2.4684047276474255,4.493921068429499,76.52054655707019,10,11.391146493727184,7.142132441202762,2.129319069460851,ECMWF/ERA5_LAND/DAILY_AGGR,1997-07-31,1997-07-01,1997,"{""type"":""Point"",""coordinates"":[115.98000000000002,-31.900000000000002]}"
00000000000000000149,336,7,-31.9,115.98,14.92181718339225,2.529636117159839,4.088361267339064,78.41871963195501,12,11.133352451939754,6.761754989624023,1.5722518841871065,ECMWF/ERA5_LAND/DAILY_AGGR,1998-07-31,1998-07-01,1998,"{""type"":""Point"",""coordinates"":[115.98000000000002,-31.900000000000002]}"
00000000000000000158,351,7,-27.33,152.55,7.973477244377136,0.4005527242382628,1.4604109206962885,12.417134451386147,2,13.087736958329417,7.150733947753906,1.8744339063616784,ECMWF/ERA5_LAND/DAILY_AGGR,1992-07-31,1992-07-01,1992,"{""type"":""Point"",""coordinates"":[152.55,-27.33]}"
00000000000000000159,352,7,-27.33,152.55,20.272284746170044,1.6760895404544383,3.880991912764531,51.95877575408758,11,15.736283895020863,5.667457580566406,1.3709176171976616,ECMWF/ERA5_LAND/DAILY_AGGR,1993-07-31,1993-07-01,1993,"{""type"":""Point"",""coordinates"":[152.55,-27.33]}"
00000000000000000110,279,8,-31.08,142.7,9.048527479137647,0.5215226713221592,1.7894764468703397,16.167202810986936,2,12.174840935327696,14.007617950439453,3.898659539281354,ECMWF/ERA5_LAND/DAILY_AGGR,2005-08-31,2005-08-01,2005,"{""type"":""Point"",""coordinates"":[142.7,-31.080000000000002]}"
00000000000000000111,280,8,-31.08,142.7,1.0403394697959811,0.06823093860426128,0.20189032612195418,2.1151590967321,1,13.466862327821818,11.457035064697266,2.770972963155259,ECMWF/ERA5_LAND/DAILY_AGGR,2006-08-31,2006-08-01,2006,"{""type"":""Point"",""coordinates"":[142.7,-31.080000000000002]}"
00000000000000000112,281,8,-31.08,142.7,5.988195538520813,0.21519555929354472,1.059088959446791,6.671062338099887,1,13.64894734454414,12.179270426432254,3.2494164137142523,ECMWF/ERA5_LAND/DAILY_AGGR,2007-08-31,2007-08-01,2007,"{""type"":""Point"",""coordinates"":[142.7,-31.080000000000002]}"
00000000000000000224,605,8,-27.2667,152.6833,36.543023586091294,3.477989011335168,7.664724899616929,107.8176593513902,9,13.976147670130597,4.898430506388365,1.0635740857520855,ECMWF/ERA5_LAND/DAILY_AGGR,2014-08-31,2014-08-01,2014,"{""type"":""Point"",""coordinates"":[152.6833,-27.266700000000004]}"
0000000000000000023f,636,8,-38.38,141.6,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2000-08-31,2000-08-01,2000,"{""type"":""Point"",""coordinates"":[141.6,-38.38]}"
00000000000000000240,637,8,-38.38,141.6,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2001-08-31,2001-08-01,2001,"{""type"":""Point"",""coordinates"":[141.6,-38.38]}"
00000000000000000241,638,8,-38.38,141.6,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2002-08-31,2002-08-01,2002,"{""type"":""Point"",""coordinates"":[141.6,-38.38]}"
00000000000000000043,72,9,-24.38,-128.32,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1991-09-30,1991-09-01,1991,"{""type"":""Point"",""coordinates"":[-128.32000000000002,-24.380000000000003]}"
000000000000000000e1,230,9,-36.6,174.88,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2004-09-30,2004-09-01,2004,"{""type"":""Point"",""coordinates"":[174.88,-36.6]}"
000000000000000000e2,231,9,-36.6,174.88,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2005-09-30,2005-09-01,2005,"{""type"":""Point"",""coordinates"":[174.88,-36.6]}"
000000000000000000e3,232,9,-36.6,174.88,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2006-09-30,2006-09-01,2006,"{""type"":""Point"",""coordinates"":[174.88,-36.6]}"
000000000000000000e4,233,9,-36.6,174.88,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2007-09-30,2007-09-01,2007,"{""type"":""Point"",""coordinates"":[174.88,-36.6]}"
000000000000000000e5,234,9,-36.6,174.88,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2008-09-30,2008-09-01,2008,"{""type"":""Point"",""coordinates"":[174.88,-36.6]}"
000000000000000000e6,235,9,-36.6,174.88,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2009-09-30,2009-09-01,2009,"{""type"":""Point"",""coordinates"":[174.88,-36.6]}"
000000000000000000e7,236,9,-36.6,174.88,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2010-09-30,2010-09-01,2010,"{""type"":""Point"",""coordinates"":[174.88,-36.6]}"
0000000000000000017c,400,9,-46.9,168.1,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2001-09-30,2001-09-01,2001,"{""type"":""Point"",""coordinates"":[168.1,-46.900000000000006]}"
0000000000000000017d,401,9,-46.9,168.1,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2002-09-30,2002-09-01,2002,"{""type"":""Point"",""coordinates"":[168.1,-46.900000000000006]}"
0000000000000000017e,402,9,-46.9,168.1,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2003-09-30,2003-09-01,2003,"{""type"":""Point"",""coordinates"":[168.1,-46.900000000000006]}"
0000000000000000017f,403,9,-46.9,168.1,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2004-09-30,2004-09-01,2004,"{""type"":""Point"",""coordinates"":[168.1,-46.900000000000006]}"
00000000000000000180,404,9,-46.9,168.1,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2005-09-30,2005-09-01,2005,"{""type"":""Point"",""coordinates"":[168.1,-46.900000000000006]}"
00000000000000000181,405,9,-46.9,168.1,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2006-09-30,2006-09-01,2006,"{""type"":""Point"",""coordinates"":[168.1,-46.900000000000006]}"
0000000000000000019a,437,9,-35.45,149.28,19.935059547322,1.5410146290593711,4.170095003173095,46.23043887178113,4,8.86157400343156,11.30566151936847,2.7273728454232558,ECMWF/ERA5_LAND/DAILY_AGGR,2002-09-30,2002-09-01,2002,"{""type"":""Point"",""coordinates"":[149.28,-35.449999999999996]}"
0000000000000000019b,438,9,-35.45,149.28,11.843526363367829,1.1180081154994543,2.427596499439501,33.54024346498363,6,7.784935209486241,13.184236526489258,3.0188239411020943,ECMWF/ERA5_LAND/DAILY_AGGR,2003-09-30,2003-09-01,2003,"{""type"":""Point"",""coordinates"":[149.28,-35.449999999999996]}"
0000000000000000019c,439,9,-35.45,149.28,24.33145046234131,2.2159142832261836,4.8975438921977235,66.4774284967855,9,8.407942326863628,10.787197748820006,3.0316073312774696,ECMWF/ERA5_LAND/DAILY_AGGR,2004-09-30,2004-09-01,2004,"{""type"":""Point"",""coordinates"":[149.28,-35.449999999999996]}"
000000000000000001af,472,9,-34.35,139.4833,2.9191947769504623,0.2624364995201726,0.5737864153576467,7.873094985605178,2,13.913383547465031,11.412086486816406,3.082083452522853,ECMWF/ERA5_LAND/DAILY_AGGR,2012-09-30,2012-09-01,2012,"{""type"":""Point"",""coordinates"":[139.4833,-34.35]}"
000000000000000001b0,473,9,-34.35,139.4833,17.683333158402093,1.0479383343460806,3.1933690749271904,31.438150030382417,4,16.086534521314853,10.775858561197936,2.907684991777643,ECMWF/ERA5_LAND/DAILY_AGGR,2013-09-30,2013-09-01,2013,"{""type"":""Point"",""coordinates"":[139.4833,-34.35]}"
000000000000000001b1,474,9,-34.35,139.4833,3.1049579381488,0.43944858632774714,0.7717485993322275,13.183457589832415,7,14.06037033928767,12.915592829386412,3.128701210527722,ECMWF/ERA5_LAND/DAILY_AGGR,2014-09-30,2014-09-01,2014,"{""type"":""Point"",""coordinates"":[139.4833,-34.35]}"
000000000000000001b2,475,9,-34.35,139.4833,10.66550910462638,0.6737961264814629,2.009245366602741,20.213883794443888,3,13.081850475735155,10.129873911539676,2.3602349148881703,ECMWF/ERA5_LAND/DAILY_AGGR,2015-09-30,2015-09-01,2015,"{""type"":""Point"",""coordinates"":[139.4833,-34.35]}"
000000000000000001e4,535,9,-15.76,-47.86,6.289984570052809,0.48653708636787013,1.2891172418627308,14.596112591036103,4,23.35306826697458,7.456925710042356,2.0117434432385806,ECMWF/ERA5_LAND/DAILY_AGGR,2013-09-30,2013-09-01,2013,"{""type"":""Point"",""coordinates"":[-47.86000000000001,-15.76]}"
000000000000000001e5,536,9,-15.76,-47.86,9.573082040674308,0.5132083408265468,1.7656346287420224,15.396250224796404,4,24.469181103176552,7.610860824584961,2.0355278234094536,ECMWF/ERA5_LAND/DAILY_AGGR,2014-09-30,2014-09-01,2014,"{""type"":""Point"",""coordinates"":[-47.86000000000001,-15.76]}"
000000000000000001e6,537,9,-15.76,-47.86,15.389626214698637,1.0286702605451836,3.0254753957744893,30.86010781635551,4,25.142687606811545,5.248048782348633,1.4145317526177827,ECMWF/ERA5_LAND/DAILY_AGGR,2015-09-30,2015-09-01,2015,"{""type"":""Point"",""coordinates"":[-47.86000000000001,-15.76]}"
000000000000000001ea,543,9,-30.6333,-71.6667,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2012-09-30,2012-09-01,2012,"{""type"":""Point"",""coordinates"":[-71.6667,-30.6333]}"
000000000000000001eb,544,9,-30.6333,-71.6667,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2013-09-30,2013-09-01,2013,"{""type"":""Point"",""coordinates"":[-71.6667,-30.6333]}"
000000000000000001ec,545,9,-30.6333,-71.6667,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2014-09-30,2014-09-01,2014,"{""type"":""Point"",""coordinates"":[-71.6667,-30.6333]}"
000000000000000001ed,546,9,-30.6333,-71.6667,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2015-09-30,2015-09-01,2015,"{""type"":""Point"",""coordinates"":[-71.6667,-30.6333]}"
000000000000000001ee,547,9,-30.6333,-71.6667,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2016-09-30,2016-09-01,2016,"{""type"":""Point"",""coordinates"":[-71.6667,-30.6333]}"
000000000000000001ef,548,9,-30.6333,-71.6667,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2017-09-30,2017-09-01,2017,"{""type"":""Point"",""coordinates"":[-71.6667,-30.6333]}"
00000000000000000225,606,9,-27.2667,152.6833,15.60470461845398,1.1469417703514988,2.8574578788506604,34.40825311054496,7,16.058743921915713,6.561408360799135,1.3576738810320723,ECMWF/ERA5_LAND/DAILY_AGGR,2015-09-30,2015-09-01,2015,"{""type"":""Point"",""coordinates"":[152.6833,-27.266700000000004]}"
0000000000000000022e,619,9,-47.75,-65.8833,2.1472334860845876,0.2645103456877962,0.5267582842748841,7.935310370633886,2,8.015133052402094,8.154938379923465,1.8665867445724589,ECMWF/ERA5_LAND/DAILY_AGGR,2010-09-30,2010-09-01,2010,"{""type"":""Point"",""coordinates"":[-65.8833,-47.74999999999999]}"
0000000000000000022f,620,9,-47.75,-65.8833,5.604073405265808,0.5900999009041877,1.2973014047343634,17.702997027125633,4,7.954833793640161,11.003082275390625,2.7560873624174524,ECMWF/ERA5_LAND/DAILY_AGGR,2011-09-30,2011-09-01,2011,"{""type"":""Point"",""coordinates"":[-65.8833,-47.74999999999999]}"
00000000000000000014,25,10,-54.5,158.95,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1991-10-31,1991-10-01,1991,"{""type"":""Point"",""coordinates"":[158.95,-54.5]}"
0000000000000000003f,68,10,-0.35,-78.15,22.69303202628592,5.0860944775935435,5.44476356675536,157.66892880539984,26,5.85092264401018,1.66646703084308,0.4301045406345546,ECMWF/ERA5_LAND/DAILY_AGGR,2006-10-31,2006-10-01,2006,"{""type"":""Point"",""coordinates"":[-78.15,-0.35]}"
00000000000000000088,141,10,-41.05,-62.8,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1998-10-31,1998-10-01,1998,"{""type"":""Point"",""coordinates"":[-62.8,-41.04999999999999]}"
00000000000000000089,142,10,-41.05,-62.8,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1999-10-31,1999-10-01,1999,"{""type"":""Point"",""coordinates"":[-62.8,-41.04999999999999]}"
0000000000000000010c,275,10,-54.73,-68.2,9.069502352758718,2.0354475226264137,1.93748863258079,63.098873201418826,20,3.3192657429685126,6.071016947428404,1.7790453526791443,ECMWF/ERA5_LAND/DAILY_AGGR,2006-10-31,2006-10-01,2006,"{""type"":""Point"",""coordinates"":[-68.2,-54.73]}"
0000000000000000010d,276,10,-54.73,-68.2,9.408629013080372,2.4527796530667083,2.258880186920006,76.03616924506795,21,1.189483630272669,5.832101821899414,1.5222352155263188,ECMWF/ERA5_LAND/DAILY_AGGR,2007-10-31,2007-10-01,2007,"{""type"":""Point"",""coordinates"":[-68.2,-54.73]}"
0000000000000000010e,277,10,-54.73,-68.2,11.061177981275705,2.225533988888835,2.546543504799933,68.99155365555387,15,2.9196570283623373,9.507148742675781,2.255474960277525,ECMWF/ERA5_LAND/DAILY_AGGR,2008-10-31,2008-10-01,2008,"{""type"":""Point"",""coordinates"":[-68.2,-54.73]}"
0000000000000000010f,278,10,-54.73,-68.2,14.314714786735294,2.4291514496108526,3.1416424074211697,75.30369493793643,19,0.42182738601522834,4.80600611368817,1.3661515069638026,ECMWF/ERA5_LAND/DAILY_AGGR,2009-10-31,2009-10-01,2009,"{""type"":""Point"",""coordinates"":[-68.2,-54.73]}"
00000000000000000113,282,10,-54.0,-38.0,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1998-10-31,1998-10-01,1998,"{""type"":""Point"",""coordinates"":[-38.0,-54.0]}"
00000000000000000114,283,10,-54.0,-38.0,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1999-10-31,1999-10-01,1999,"{""type"":""Point"",""coordinates"":[-38.0,-54.0]}"
00000000000000000115,284,10,-54.0,-38.0,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1998-10-31,1998-10-01,1998,"{""type"":""Point"",""coordinates"":[-38.0,-54.0]}"
00000000000000000116,285,10,-54.0,-38.0,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1999-10-31,1999-10-01,1999,"{""type"":""Point"",""coordinates"":[-38.0,-54.0]}"
00000000000000000124,299,10,-15.93,-47.93,11.663350462868038,0.9189343218934477,2.4069025036996807,28.486963978696878,5,24.693000022313957,6.247905731201172,1.707605302995241,ECMWF/ERA5_LAND/DAILY_AGGR,2008-10-31,2008-10-01,2008,"{""type"":""Point"",""coordinates"":[-47.92999999999999,-15.930000000000005]}"
00000000000000000125,300,10,-15.93,-47.93,17.387497424977028,7.121598250581115,5.0770653930740375,220.76954576801455,30,21.997849626438615,3.516043980916379,0.7451750280117697,ECMWF/ERA5_LAND/DAILY_AGGR,2009-10-31,2009-10-01,2009,"{""type"":""Point"",""coordinates"":[-47.92999999999999,-15.930000000000005]}"
00000000000000000126,301,10,-15.93,-47.93,34.98894139920594,5.581377891783264,8.251025792135868,173.02271464528118,19,23.36989251823838,6.899401982625307,1.668938322993663,ECMWF/ERA5_LAND/DAILY_AGGR,2010-10-31,2010-10-01,2010,"{""type"":""Point"",""coordinates"":[-47.92999999999999,-15.930000000000005]}"
0000000000000000014a,337,10,-17.37,125.75,3.670722246170044,0.4892053703071592,1.0141022735641203,15.165366479521936,6,31.70273289424119,5.678587595621764,1.122483300862417,ECMWF/ERA5_LAND/DAILY_AGGR,1998-10-31,1998-10-01,1998,"{""type"":""Point"",""coordinates"":[125.74999999999999,-17.37]}"
0000000000000000014b,338,10,-17.37,125.75,8.586481213569641,0.8249029241411903,1.7816480152864502,25.571990648376897,7,29.36608975728354,7.382613499959291,1.6840263092259513,ECMWF/ERA5_LAND/DAILY_AGGR,1999-10-31,1999-10-01,1999,"{""type"":""Point"",""coordinates"":[125.74999999999999,-17.37]}"
0000000000000000014c,339,10,-17.37,125.75,21.58113718030563,1.6227865081811117,4.146465910097985,50.30638175361446,8,28.248888680242747,12.920572916666686,3.237477846824549,ECMWF/ERA5_LAND/DAILY_AGGR,2000-10-31,2000-10-01,2000,"{""type"":""Point"",""coordinates"":[125.74999999999999,-17.37]}"
0000000000000000014d,340,10,-17.37,125.75,0.29721856117248535,0.01831563322742025,0.06610222625914038,0.5677846300500278,0,29.93086485503824,6.136404037475586,1.6718582963987862,ECMWF/ERA5_LAND/DAILY_AGGR,2003-10-31,2003-10-01,2003,"{""type"":""Point"",""coordinates"":[125.74999999999999,-17.37]}"
0000000000000000014e,341,10,-17.37,125.75,1.1108663408094799,0.06935639733881309,0.2308414970199715,2.150048317503206,1,31.81572145851711,4.27005704243976,0.9880511370991865,ECMWF/ERA5_LAND/DAILY_AGGR,2004-10-31,2004-10-01,2004,"{""type"":""Point"",""coordinates"":[125.74999999999999,-17.37]}"
0000000000000000014f,342,10,-17.37,125.75,0.3966689109802246,0.022512309309221226,0.07937873056644332,0.697881588585858,0,31.664523881481554,5.535497665405273,1.5397204744481845,ECMWF/ERA5_LAND/DAILY_AGGR,2005-10-31,2005-10-01,2005,"{""type"":""Point"",""coordinates"":[125.74999999999999,-17.37]}"
00000000000000000150,343,10,-17.37,125.75,22.175008058468393,1.0528904296829145,3.973541362375484,32.63960332017035,4,29.94474089837846,5.732259750366211,1.4710430535846828,ECMWF/ERA5_LAND/DAILY_AGGR,2006-10-31,2006-10-01,2006,"{""type"":""Point"",""coordinates"":[125.74999999999999,-17.37]}"
00000000000000000151,344,10,-17.37,125.75,0.17771422858459118,0.007873072234011421,0.03176879615373034,0.24406523925435408,0,30.672619550971593,5.710816701253236,1.363313911477045,ECMWF/ERA5_LAND/DAILY_AGGR,2007-10-31,2007-10-01,2007,"{""type"":""Point"",""coordinates"":[125.74999999999999,-17.37]}"
00000000000000000152,345,10,-34.33,139.03,21.93366289128562,2.371925092434607,4.3987763032392095,73.52967786547282,13,13.789696240168771,10.534133911132812,3.1062783814582375,ECMWF/ERA5_LAND/DAILY_AGGR,1992-10-31,1992-10-01,1992,"{""type"":""Point"",""coordinates"":[139.03,-34.330000000000005]}"
00000000000000000153,346,10,-34.33,139.03,21.18822932243347,2.439027004679555,5.466085786392944,75.6098371450662,9,13.599421129944526,12.786233901977539,3.3266224696651228,ECMWF/ERA5_LAND/DAILY_AGGR,1993-10-31,1993-10-01,1993,"{""type"":""Point"",""coordinates"":[139.03,-34.330000000000005]}"
00000000000000000154,347,10,-34.33,139.03,32.32094034689226,1.9841217317257533,5.779183287946214,61.50777368349836,8,13.956790009365314,15.23116366068524,3.7947532510613295,ECMWF/ERA5_LAND/DAILY_AGGR,1995-10-31,1995-10-01,1995,"{""type"":""Point"",""coordinates"":[139.03,-34.330000000000005]}"
00000000000000000155,348,10,-34.33,139.03,9.871476888651642,0.6413749570478399,1.8146320792022428,19.882623668483035,4,14.084602651288458,13.607104619344113,3.937317216939184,ECMWF/ERA5_LAND/DAILY_AGGR,1996-10-31,1996-10-01,1996,"{""type"":""Point"",""coordinates"":[139.03,-34.330000000000005]}"
00000000000000000156,349,10,-34.33,139.03,59.931552410091626,2.7659209865454213,10.859561051802388,85.74355058290806,3,14.446524207822758,17.863791783650697,4.400989357906259,ECMWF/ERA5_LAND/DAILY_AGGR,1997-10-31,1997-10-01,1997,"{""type"":""Point"",""coordinates"":[139.03,-34.330000000000005]}"
00000000000000000157,350,10,-34.33,139.03,11.248109925418248,1.3108188666568632,2.6125579348237435,40.635384866362756,8,13.484549930531507,12.147176742553711,3.514202567599576,ECMWF/ERA5_LAND/DAILY_AGGR,1998-10-31,1998-10-01,1998,"{""type"":""Point"",""coordinates"":[139.03,-34.330000000000005]}"
00000000000000000162,361,10,-34.35,139.5,17.417955398457252,1.7255973199864674,3.48525297242944,53.493516919580486,9,15.400284067789736,10.672595977783203,3.1115087176354104,ECMWF/ERA5_LAND/DAILY_AGGR,1992-10-31,1992-10-01,1992,"{""type"":""Point"",""coordinates"":[139.5,-34.35]}"
00000000000000000163,362,10,-34.35,139.5,21.59452358012004,2.1651128982490087,5.381871764842764,67.11849984571927,7,15.10104085860716,13.122008641560853,3.2218837755733296,ECMWF/ERA5_LAND/DAILY_AGGR,1993-10-31,1993-10-01,1993,"{""type"":""Point"",""coordinates"":[139.5,-34.35]}"
00000000000000000164,363,10,-34.35,139.5,36.008828730757614,2.1207322127726145,6.467570629217539,65.74269859595105,7,15.28048372576316,14.374230066935183,3.5367203238184395,ECMWF/ERA5_LAND/DAILY_AGGR,1995-10-31,1995-10-01,1995,"{""type"":""Point"",""coordinates"":[139.5,-34.35]}"
00000000000000000165,364,10,-34.35,139.5,7.618391513819489,0.5247315513181153,1.4344347096257144,16.266678090861575,5,15.896519863990072,13.199648539225223,3.883150499241089,ECMWF/ERA5_LAND/DAILY_AGGR,1996-10-31,1996-10-01,1996,"{""type"":""Point"",""coordinates"":[139.5,-34.35]}"
00000000000000000166,365,10,-34.35,139.5,45.58906555172371,2.2398321258182956,8.53620987542956,69.43479590036716,3,16.226821271834858,17.35874621073407,4.277447774485159,ECMWF/ERA5_LAND/DAILY_AGGR,1997-10-31,1997-10-01,1997,"{""type"":""Point"",""coordinates"":[139.5,-34.35]}"
00000000000000000167,366,10,-34.35,139.5,8.4427875167421,0.8900148813687968,1.849242844572525,27.590461322432702,6,15.129367323844686,12.304009119669558,3.4643364213908043,ECMWF/ERA5_LAND/DAILY_AGGR,1998-10-31,1998-10-01,1998,"{""type"":""Point"",""coordinates"":[139.5,-34.35]}"
00000000000000000168,367,10,-0.37,36.08,14.317104220385346,3.576668028525402,4.1957718905178405,110.87670888428747,18,17.403269088909216,2.1847184499105197,0.5069863654073534,ECMWF/ERA5_LAND/DAILY_AGGR,1982-10-31,1982-10-01,1982,"{""type"":""Point"",""coordinates"":[36.08,-0.37]}"
00000000000000000169,368,10,-0.37,36.08,42.583733797073364,6.963396980289933,8.137209614421188,215.86530638898793,25,17.058165548181044,2.3357359568278184,0.5672604265111268,ECMWF/ERA5_LAND/DAILY_AGGR,1983-10-31,1983-10-01,1983,"{""type"":""Point"",""coordinates"":[36.08,-0.37]}"
0000000000000000016a,369,10,-0.37,36.08,17.492002069388946,3.8367104302440818,4.7783870761590235,118.93802333756653,16,17.42395194679181,3.767669677734375,0.8996832649425405,ECMWF/ERA5_LAND/DAILY_AGGR,1984-10-31,1984-10-01,1984,"{""type"":""Point"",""coordinates"":[36.08,-0.37]}"
000000000000000001d6,512,10,61.3,-22.5,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,2011-10-31,2011-10-01,2011,"{""type"":""Point"",""coordinates"":[-22.5,61.300000000000004]}"
000000000000000001e7,540,10,-28.05,-64.25,36.4417374134014,2.2293977157816136,6.656882622761013,69.11132918923002,7,22.92770054314729,12.984986623128293,3.0757272421925417,ECMWF/ERA5_LAND/DAILY_AGGR,2008-10-31,2008-10-01,2008,"{""type"":""Point"",""coordinates"":[-64.25,-28.050000000000004]}"
000000000000000001e8,541,10,-28.05,-64.25,9.455361093330339,0.3836892412013893,1.6724021571567425,11.894366477243068,2,25.165931258663072,22.049752553304018,5.017669238530637,ECMWF/ERA5_LAND/DAILY_AGGR,2009-10-31,2009-10-01,2009,"{""type"":""Point"",""coordinates"":[-64.25,-28.050000000000004]}"
000000000000000001e9,542,10,-28.05,-64.25,11.423714820125497,1.182484927697039,2.6959292157090498,36.65703275860821,7,21.86940423698838,12.456280390421568,2.946549798549767,ECMWF/ERA5_LAND/DAILY_AGGR,2010-10-31,2010-10-01,2010,"{""type"":""Point"",""coordinates"":[-64.25,-28.050000000000004]}"
