epp_row_id,id_reference,scientific_name,Clements_name,order,family,family_common,scientific_name_jetz,breeding_system,level,common_name,lat,long,nest_box,marker_type,year_of_study_start,year_of_study_end,breeding_start,breeding_end,epp_percent_broods,n_epp_broods,n_wpp_broods,n_broods_sampled,record_id,lon,climate_year,climate_month,location_id,tmp_cru_C_first_month,tmp_long_base_1961_1989_C_first_month,tmp_long_anom_1961_1989_C_first_month,tmp_short_base_5yr_C_first_month,tmp_short_anom_5yr_C_first_month,original_end_month,tmp_cru_C_full_season,tmp_long_base_1961_1989_C_full_season,tmp_long_anom_1961_1989_C_full_season,tmp_short_base_5yr_C_full_season,tmp_short_anom_5yr_C_full_season,n_months_full_season,pre_cru_mm_first_month,pre_long_base_1961_1989_mm_first_month,pre_long_anom_1961_1989_mm_first_month,pre_short_base_5yr_mm_first_month,pre_short_anom_5yr_mm_first_month,pre_cru_mm_full_season,pre_long_base_1961_1989_mm_full_season,pre_long_anom_1961_1989_mm_full_season,pre_short_base_5yr_mm_full_season,pre_short_anom_5yr_mm_full_season,n_months_pre_full_season,dtr_cru_C_first_month,dtr_cru_C_full_season,breeding_start_month_num,breeding_end_month_num,breeding_season_length_months,ndvi_can_first_month,ndvi_can_full_season,ndvi_start_month,ndvi_end_month,ndvi_year,ndvi_lat,ndvi_lon,ndvi_first_month_median_30km,ndvi_full_season_median_30km,ndvi_merge_status,ndvi_coord_match_round4,lat_round,long_round,abs_latitude,population_id,distance_to_coast_km,era5_year,era5_first_month,era5_latitude,era5_longitude,era5_weather_start_date,era5_weather_end_date,era5_weather_dataset,era5_pre_max_mm_day_first_month,era5_pre_mean_mm_day_first_month,era5_pre_sd_mm_day_first_month,era5_pre_sum_mm_first_month,era5_pre_wet_days_gt1mm_first_month,era5_tmp_mean_C_first_month,era5_tmp_range_C_first_month,era5_tmp_sd_C_first_month
149,325Webster2001,Dendroica_caerulescens,Setophaga_caerulescens,Passeriformes,Parulidae,New World Warblers,Dendroica_caerulescens,monogamy,yearly,black-throated_blue_warbler,43.93,-71.75,,other,1998,1998,May,August,35.7,15.0,27.0,42.0,149,-71.75,1998,5.0,93.0,14.30000019,11.93793123,2.362068966,11.26000023,3.039999962,8.0,17.35000014,16.60258658,0.747413561,16.96500034,0.3849998,4.0,75.70000458,89.72069056,-14.02068599,80.54000168,-4.839997101,482.3000107,377.7551778,104.5448329,356.1200089,126.1800018,4.0,15.30000019,13.375,5.0,8.0,4.0,1.0,1.0,5.0,8.0,1998.0,43.93,-71.75,0.698847291,0.722556568,both,True,43.93,-71.75,43.93,Dendroica_caerulescens_43.93_-71.75,118.1590261,1998.0,5.0,43.93,-71.75,1998-05-01,1998-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,8.879292011158668,1.8256059855723323,2.6649697631537586,56.593785552742304,10.0,13.585043002713132,10.485373814900695,2.705957013268132
150,180Chuang1999,Dendroica_caerulescens,Setophaga_caerulescens,Passeriformes,Parulidae,New World Warblers,Dendroica_caerulescens,monogamy,yearly,black-throated_blue_warbler,43.93,-71.75,no,DNA fingerprinting,1995,1995,May,August,20.0,3.0,13.0,16.0,150,-71.75,1995,5.0,93.0,11.5,11.93793123,-0.437931225,12.18000011,-0.680000114,8.0,17.60000038,16.60258658,0.9974138,17.0150002,0.585000181,4.0,59.90000153,89.72069056,-29.82068904,78.72000122,-18.81999969,298.9000092,377.7551778,-78.85516864,377.8400032,-78.93999405,4.0,14.30000019,14.52500033,5.0,8.0,4.0,1.0,1.0,5.0,8.0,1995.0,43.93,-71.75,0.49011661,0.779256921,both,True,43.93,-71.75,43.93,Dendroica_caerulescens_43.93_-71.75,118.1590261,1995.0,5.0,43.93,-71.75,1995-05-01,1995-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,17.81812310218811,2.366400843963295,4.170479893237726,73.35842616286214,15.0,9.530576652608916,14.51832389831543,2.8340367909774566
151,180Chuang1999,Dendroica_caerulescens,Setophaga_caerulescens,Passeriformes,Parulidae,New World Warblers,Dendroica_caerulescens,monogamy,yearly,black-throated_blue_warbler,43.93,-71.75,no,DNA fingerprinting,1996,1996,May,August,31.0,7.0,15.0,22.0,151,-71.75,1996,5.0,93.0,11.10000038,11.93793123,-0.837930844,12.34000015,-1.239999771,8.0,16.77500057,16.60258658,0.17241399,17.17500019,-0.399999619,4.0,134.8000031,89.72069056,45.07931249,63.26000214,71.54000092,438.0000153,377.7551778,60.24483746,337.2000053,100.8000099,4.0,14.5,13.12500024,5.0,8.0,4.0,1.0,1.0,5.0,8.0,1996.0,43.93,-71.75,0.566833929,0.763104105,both,True,43.93,-71.75,43.93,Dendroica_caerulescens_43.93_-71.75,118.1590261,1996.0,5.0,43.93,-71.75,1996-05-01,1996-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,38.758301988238486,6.307489151791493,10.056845469243862,195.53216370553628,20.0,9.17368268248858,16.25180753072101,3.6890543582535664
152,447Burg2006,Diomedea_exulans,Diomedea_exulans,Procellariiformes,Diomedeidae,Albatrosses,Diomedea_exulans,monogamy,yearly,wandering_albatross,-54.0,-38.0,no,microsatellite,1998,1999,December,May,20.8,11.0,42.0,53.0,152,-38.0,1998,12.0,94.0,3.299999952,3.189655197,0.110344755,3.240000105,0.059999847,5.0,2.833333373,2.828160969,0.005172404,3.153333381,-0.320000008,6.0,85.40000153,85.40000153,0.0,85.40000153,0.0,787.9000168,787.9000168,0.0,787.9000168,0.0,6.0,6.099999905,6.233333429,12.0,5.0,6.0,1.0,1.0,12.0,5.0,1998.0,-54.0,-38.0,,,both,True,-54.0,-38.0,54.0,Diomedea_exulans_-54_-38,0.534231948,1998.0,12.0,-54.0,-38.0,1998-12-01,1998-12-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
153,447Burg2006,Diomedea_exulans,Diomedea_exulans,Procellariiformes,Diomedeidae,Albatrosses,Diomedea_exulans,monogamy,yearly,wandering_albatross,-54.0,-38.0,no,microsatellite,1999,2000,December,May,5.9,3.0,48.0,51.0,153,-38.0,1999,12.0,94.0,3.400000095,3.189655197,0.210344898,3.280000067,0.120000029,5.0,3.466666698,2.828160969,0.638505729,3.066666721,0.399999977,6.0,85.40000153,85.40000153,0.0,85.40000153,0.0,787.9000168,787.9000168,0.0,787.9000168,0.0,6.0,6.099999905,6.233333429,12.0,5.0,6.0,1.0,1.0,12.0,5.0,1999.0,-54.0,-38.0,,,both,True,-54.0,-38.0,54.0,Diomedea_exulans_-54_-38,0.534231948,1999.0,12.0,-54.0,-38.0,1999-12-01,1999-12-31,ECMWF/ERA5_LAND/DAILY_AGGR,,,,,,,,
154,302 Jones2012,Diomedea_exulans,Diomedea_exulans,Procellariiformes,Diomedeidae,Albatrosses,Diomedea_exulans,monogamy,yearly,wandering_albatross,-46.87,37.68,no,microsatellite,2007,2008,November,October,17.0,14.0,68.0,82.0,154,37.68,2007,11.0,95.0,3.900000095,4.186206957,-0.286206862,4.68000021,-0.780000114,10.0,4.500000099,4.125287429,0.374712671,4.568333391,-0.068333292,12.0,167.8000031,178.8827615,-11.08275841,169.6600006,-1.859997559,1631.600044,2341.355211,-709.7551672,2022.620029,-391.0199844,12.0,5.5,5.791666786,11.0,10.0,12.0,1.0,1.0,11.0,10.0,2007.0,-46.87,37.68,0.0163,-0.022993313,both,True,-46.87,37.68,46.87,Diomedea_exulans_-46.87_37.68,3.226429141,2007.0,11.0,-46.87,37.68,2007-11-01,2007-11-30,ECMWF/ERA5_LAND/DAILY_AGGR,11.1146516759959,2.38750230356762,2.825311172325677,71.6250691070286,16.0,4.058656777275958,5.209770202636719,1.3132696186982984
155,302 Jones2012,Diomedea_exulans,Diomedea_exulans,Procellariiformes,Diomedeidae,Albatrosses,Diomedea_exulans,monogamy,yearly,wandering_albatross,-46.87,37.68,no,microsatellite,2008,2009,November,October,14.0,12.0,73.0,85.0,155,37.68,2008,11.0,95.0,4.200000286,4.186206957,0.013793329,4.520000172,-0.319999886,10.0,4.100000113,4.125287429,-0.025287316,4.476666721,-0.376666607,12.0,157.1000061,178.8827615,-21.78275536,172.1800018,-15.07999573,1762.000046,2341.355211,-579.3551657,1943.46003,-181.4599838,12.0,6.300000191,6.033333381,11.0,10.0,12.0,1.0,1.0,11.0,10.0,2008.0,-46.87,37.68,,-0.031135381,both,True,-46.87,37.68,46.87,Diomedea_exulans_-46.87_37.68,3.226429141,2008.0,11.0,-46.87,37.68,2008-11-01,2008-11-30,ECMWF/ERA5_LAND/DAILY_AGGR,22.592782974243164,3.342476547014428,4.69809481709433,100.27429641043284,17.0,4.424459245469859,5.243349075317383,1.3345188382093838
156,302 Jones2012,Diomedea_exulans,Diomedea_exulans,Procellariiformes,Diomedeidae,Albatrosses,Diomedea_exulans,monogamy,yearly,wandering_albatross,-46.87,37.68,no,microsatellite,2009,2010,November,October,24.0,19.0,61.0,80.0,156,37.68,2009,11.0,95.0,4.700000286,4.186206957,0.513793329,4.38000021,0.320000076,10.0,4.15833348,4.125287429,0.033046052,4.3533334,-0.194999919,12.0,134.8000031,178.8827615,-44.08275841,168.3000031,-33.5,1628.400032,2341.355211,-712.9551794,1946.760034,-318.3600021,12.0,6.0,5.883333445,11.0,10.0,12.0,1.0,1.0,11.0,10.0,2009.0,-46.87,37.68,0.1704,-0.018892457,both,True,-46.87,37.68,46.87,Diomedea_exulans_-46.87_37.68,3.226429141,2009.0,11.0,-46.87,37.68,2009-11-01,2009-11-30,ECMWF/ERA5_LAND/DAILY_AGGR,18.74032616615296,3.544516023790223,4.827984325999544,106.33548071370669,19.0,4.942800945705861,7.002764383951785,1.828491364377272
157,441Ryder2012,Dumetella_carolinensis,Dumetella_carolinensis,Passeriformes,Mimidae,Mockingbirds and Thrashers,Dumetella_carolinensis,monogamy,yearly,grey_catbird,39.0,-76.0,no,microsatellite,2008,2008,May,August,24.2,,,,157,-76.0,2008,5.0,96.0,16.70000076,17.71379346,-1.013792696,17.96000004,-1.259999275,8.0,22.60000038,22.19913825,0.400862135,22.7400003,-0.139999914,4.0,164.3000031,92.9620701,71.33793295,79.81999969,84.48000336,380.9000015,407.3310404,-26.43103886,436.5800056,-55.68000412,4.0,12.40000057,11.92500019,5.0,8.0,4.0,1.0,1.0,5.0,8.0,2008.0,39.0,-76.0,0.578143889,0.629164464,both,True,39.0,-76.0,39.0,Dumetella_carolinensis_39_-76,14.33554625,2008.0,5.0,39.0,-76.0,2008-05-01,2008-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,42.10343956947327,4.314932183675412,10.443408195036156,133.7628976939378,8.0,16.59821960285148,12.0357831319173,2.810016475878828
158,441Ryder2012,Dumetella_carolinensis,Dumetella_carolinensis,Passeriformes,Mimidae,Mockingbirds and Thrashers,Dumetella_carolinensis,monogamy,yearly,grey_catbird,39.0,-76.0,no,microsatellite,2009,2009,May,August,26.4,,,,158,-76.0,2009,5.0,96.0,18.70000076,17.71379346,0.986207304,18.02000027,0.680000496,8.0,22.5,22.19913825,0.300861753,22.85500035,-0.355000353,4.0,133.6000061,92.9620701,40.637936,85.94000092,47.66000519,563.7000122,407.3310404,156.3689718,395.4800041,168.2200081,4.0,11.10000038,10.72500038,5.0,8.0,4.0,1.0,1.0,5.0,8.0,2009.0,39.0,-76.0,0.604600491,0.634437624,both,True,39.0,-76.0,39.0,Dumetella_carolinensis_39_-76,14.33554625,2009.0,5.0,39.0,-76.0,2009-05-01,2009-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,21.086256502371725,4.260011869748971,6.154937378503932,132.0603679622181,15.0,17.78813777226276,10.055170059204102,2.8378640907522
159,255Bouwman2006,Emberiza_schoeniclus,Emberiza_schoeniclus,Passeriformes,Emberizidae,Old World Buntings,Emberiza_schoeniclus,monogamy,yearly,reed_bunting,51.75,4.75,no,microsatellite,2002,2002,February,July,83.3,55.0,11.0,66.0,159,4.75,2002,2.0,97.0,7.300000191,2.727586269,4.572413921,5.440000057,1.860000134,7.0,11.98333367,10.08908064,1.894253031,11.45666684,0.526666832,6.0,120.5,46.83793209,73.66206791,67.12000237,53.37999763,431.8000069,367.7793171,64.02068977,411.9400101,19.8599968,6.0,6.700000286,8.716666937,2.0,7.0,6.0,1.0,1.0,2.0,7.0,2002.0,51.75,4.75,0.413295376,0.464365471,both,True,51.75,4.75,51.75,Emberiza_schoeniclus_51.75_4.75,42.0902395,2002.0,2.0,51.75,4.75,2002-02-01,2002-02-28,ECMWF/ERA5_LAND/DAILY_AGGR,19.6389898101188,4.087015455663336,4.930653170332253,114.4364327585734,19.0,6.876695387704054,10.672938028971316,3.2273795620697303
160,255Bouwman2006,Emberiza_schoeniclus,Emberiza_schoeniclus,Passeriformes,Emberizidae,Old World Buntings,Emberiza_schoeniclus,monogamy,yearly,reed_bunting,51.75,4.75,no,microsatellite,2003,2003,February,July,61.8,34.0,21.0,55.0,160,4.75,2003,2.0,97.0,2.0,2.727586269,-0.727586269,5.640000057,-3.640000057,7.0,11.75000032,10.08908064,1.660919681,11.57666683,0.173333486,6.0,21.89999962,46.83793209,-24.93793247,75.08000145,-53.18000183,263.6999989,367.7793171,-104.0793182,421.9400085,-158.2400097,6.0,7.599999905,9.683333476,2.0,7.0,6.0,1.0,1.0,2.0,7.0,2003.0,51.75,4.75,0.300243609,0.386457453,both,True,51.75,4.75,51.75,Emberiza_schoeniclus_51.75_4.75,42.0902395,2003.0,2.0,51.75,4.75,2003-02-01,2003-02-28,ECMWF/ERA5_LAND/DAILY_AGGR,5.220998960908219,0.7400289905344438,1.4406515591827287,20.72081173496443,7.0,1.886018939245338,11.234154383341432,3.0565339614327693
161,88Mayer2013,Emberiza_schoeniclus,Emberiza_schoeniclus,Passeriformes,Emberizidae,Old World Buntings,Emberiza_schoeniclus,monogamy,yearly,reed_bunting,47.0,8.0,no,microsatellite,2002,2002,March,August,43.0,20.0,27.0,47.0,161,8.0,2002,3.0,98.0,0.100000001,-2.303448331,2.403448332,-0.080000001,0.180000003,8.0,7.050000207,5.544827674,1.505172533,6.993333489,0.056666718,6.0,92.30000305,103.9241394,-11.6241363,104.4000031,-12.1,981.5000229,865.4448395,116.0551834,917.3200195,64.18000336,6.0,8.100000381,7.383333524,3.0,8.0,6.0,1.0,1.0,3.0,8.0,2002.0,47.0,8.0,0.559462368,0.695236591,both,True,47.0,8.0,47.0,Emberiza_schoeniclus_47_8,292.7246039,2002.0,3.0,47.0,8.0,2002-03-01,2002-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,28.83889377108062,3.346504273376776,6.5195741529805336,103.74163247468005,13.0,2.981073264665528,10.71426773071289,2.7916379985793363
162,88Mayer2013,Emberiza_schoeniclus,Emberiza_schoeniclus,Passeriformes,Emberizidae,Old World Buntings,Emberiza_schoeniclus,monogamy,yearly,reed_bunting,47.0,8.0,no,microsatellite,2003,2003,March,August,37.0,21.0,36.0,57.0,162,8.0,2003,3.0,98.0,0.600000024,-2.303448331,2.903448355,-0.220000003,0.820000027,8.0,8.366666853,5.544827674,2.821839179,7.066666831,1.300000023,6.0,36.20000076,103.9241394,-67.72413859,116.2600037,-80.0600029,631.1000099,865.4448395,-234.3448296,949.7600235,-318.6600136,6.0,9.300000191,9.066666842,3.0,8.0,6.0,1.0,1.0,3.0,8.0,2003.0,47.0,8.0,0.498609558,0.692687146,both,True,47.0,8.0,47.0,Emberiza_schoeniclus_47_8,292.7246039,2003.0,3.0,47.0,8.0,2003-03-01,2003-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,11.190357804196085,1.5775689429169404,3.2461386302677973,48.90463723042515,7.0,2.526383459439864,9.514640172322627,2.3320400075606966
163,88Mayer2013,Emberiza_schoeniclus,Emberiza_schoeniclus,Passeriformes,Emberizidae,Old World Buntings,Emberiza_schoeniclus,monogamy,yearly,reed_bunting,47.0,8.0,no,microsatellite,2004,2004,March,August,38.0,14.0,23.0,37.0,163,8.0,2004,3.0,98.0,-2.0,-2.303448331,0.303448331,0.060000004,-2.060000004,8.0,6.466666738,5.544827674,0.921839064,7.343333498,-0.87666676,6.0,65.0,103.9241394,-38.92413935,108.3400032,-43.3400032,765.8000259,865.4448395,-99.64481354,932.9000206,-167.0999947,6.0,7.099999905,7.51666681,3.0,8.0,6.0,1.0,1.0,3.0,8.0,2004.0,47.0,8.0,0.525091082,0.718295151,both,True,47.0,8.0,47.0,Emberiza_schoeniclus_47_8,292.7246039,2004.0,3.0,47.0,8.0,2004-03-01,2004-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,23.34170341481468,3.068400871075968,4.870340825363655,95.120427003355,15.0,0.2956207111317858,13.859245936075808,3.767025330797454
164,88Mayer2013,Emberiza_schoeniclus,Emberiza_schoeniclus,Passeriformes,Emberizidae,Old World Buntings,Emberiza_schoeniclus,monogamy,yearly,reed_bunting,47.0,8.0,no,microsatellite,2005,2005,March,August,41.0,16.0,24.0,40.0,164,8.0,2005,3.0,98.0,-1.200000048,-2.303448331,1.103448283,-0.259999995,-0.940000053,8.0,6.900000254,5.544827674,1.35517258,7.230000158,-0.329999904,6.0,51.0,103.9241394,-52.92413935,104.0000023,-53.00000229,803.8000259,865.4448395,-61.64481354,869.3200218,-65.51999588,6.0,7.099999905,7.51666673,3.0,8.0,6.0,1.0,1.0,3.0,8.0,2005.0,47.0,8.0,0.471229585,0.719808282,both,True,47.0,8.0,47.0,Emberiza_schoeniclus_47_8,292.7246039,2005.0,3.0,47.0,8.0,2005-03-01,2005-03-31,ECMWF/ERA5_LAND/DAILY_AGGR,7.685229182243347,2.1117987351076986,2.384401993992144,65.46576078833866,17.0,0.5285357690626766,17.138272603352902,5.452184417773197
165,450Pearson2006,Empidonax_traillii,Empidonax_traillii,Passeriformes,Tyrannidae,Tyrant Flycatchers,Empidonax_traillii,monogamy,yearly,southern_willow_flycatcher,35.65,-118.03,no,microsatellite,1997,1997,May,August,25.0,3.0,9.0,12.0,165,-118.03,1997,5.0,99.0,17.60000038,14.72413806,2.875862319,15.38000031,2.220000076,8.0,21.15000057,20.53965546,0.610345117,20.9300004,0.220000172,4.0,0.300000012,10.82758644,-10.52758642,16.00000038,-15.70000037,24.40000121,35.15517294,-10.75517173,29.76000068,-5.359999472,4.0,16.5,16.10000038,5.0,8.0,4.0,1.0,1.0,5.0,8.0,1997.0,35.65,-118.03,0.24061642,0.230827747,both,True,35.65,-118.03,35.65,Empidonax_traillii_35.65_-118.03,186.6685396,1997.0,5.0,35.65,-118.03,1997-05-01,1997-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,1.9103035327816544,0.1931792545570209,0.40953871534908,5.988556891267649,1.0,18.452200661936136,9.690426508585633,2.5756413572485792
166,450Pearson2006,Empidonax_traillii,Empidonax_traillii,Passeriformes,Tyrannidae,Tyrant Flycatchers,Empidonax_traillii,monogamy,yearly,southern_willow_flycatcher,35.65,-118.03,no,microsatellite,1998,1998,May,August,21.0,4.0,15.0,19.0,166,-118.03,1998,5.0,99.0,12.10000038,14.72413806,-2.624137681,15.32000046,-3.220000076,8.0,19.80000019,20.53965546,-0.739655264,20.85000048,-1.050000286,4.0,37.70000076,10.82758644,26.87241433,14.8400004,22.86000036,77.70000321,35.15517294,42.54483027,28.32000085,49.38000236,4.0,14.30000019,15.55000019,5.0,8.0,4.0,1.0,1.0,5.0,8.0,1998.0,35.65,-118.03,0.275996477,0.263801864,both,True,35.65,-118.03,35.65,Empidonax_traillii_35.65_-118.03,186.6685396,1998.0,5.0,35.65,-118.03,1998-05-01,1998-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,9.199041128056251,1.025640511658955,2.2574668120117267,31.794855861427607,6.0,10.444609639977918,13.744136810302734,2.814602559458673
167,450Pearson2006,Empidonax_traillii,Empidonax_traillii,Passeriformes,Tyrannidae,Tyrant Flycatchers,Empidonax_traillii,monogamy,yearly,southern_willow_flycatcher,35.65,-118.03,no,microsatellite,1999,1999,May,August,37.5,3.0,5.0,8.0,167,-118.03,1999,5.0,99.0,13.69999981,14.72413806,-1.024138253,14.66000042,-0.96000061,8.0,19.55000043,20.53965546,-0.989655026,20.68000035,-1.129999924,4.0,6.300000191,10.82758644,-4.527586245,21.80000054,-15.50000035,25.90000057,35.15517294,-9.255172363,40.00000132,-14.10000075,4.0,14.80000019,15.97500014,5.0,8.0,4.0,1.0,1.0,5.0,8.0,1999.0,35.65,-118.03,0.251593949,0.240010793,both,True,35.65,-118.03,35.65,Empidonax_traillii_35.65_-118.03,186.6685396,1999.0,5.0,35.65,-118.03,1999-05-01,1999-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,1.591309905052185,0.2460402218053601,0.4715054699459072,7.627246875966165,4.0,14.8282778422038,13.200745900471986,3.38053777032129
168,450Pearson2006,Empidonax_traillii,Empidonax_traillii,Passeriformes,Tyrannidae,Tyrant Flycatchers,Empidonax_traillii,monogamy,yearly,southern_willow_flycatcher,35.65,-118.03,no,microsatellite,2000,2000,May,August,40.0,2.0,3.0,5.0,168,-118.03,2000,5.0,99.0,15.5,14.72413806,0.775861937,14.48000031,1.019999695,8.0,20.79999971,20.53965546,0.260344259,20.42500038,0.374999332,4.0,5.599999905,10.82758644,-5.227586531,17.10000035,-11.50000044,32.20000086,35.15517294,-2.955172076,39.1600012,-6.960000345,4.0,15.69999981,16.12500024,5.0,8.0,4.0,1.0,1.0,5.0,8.0,2000.0,35.65,-118.03,0.24143117,0.231774494,both,True,35.65,-118.03,35.65,Empidonax_traillii_35.65_-118.03,186.6685396,2000.0,5.0,35.65,-118.03,2000-05-01,2000-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,2.46940553188324,0.10267018761338,0.4376151936492591,3.1827758160147823,1.0,17.239543615361715,16.710044225056947,4.562191024432169
169,450Pearson2006,Empidonax_traillii,Empidonax_traillii,Passeriformes,Tyrannidae,Tyrant Flycatchers,Empidonax_traillii,monogamy,yearly,southern_willow_flycatcher,35.65,-118.03,no,microsatellite,2001,2001,May,August,0.0,0.0,6.0,6.0,169,-118.03,2001,5.0,99.0,18.0,14.72413806,3.275861937,14.86000023,3.139999771,8.0,21.85000038,20.53965546,1.310344926,20.57500029,1.275000095,4.0,3.100000143,10.82758644,-7.727586293,11.98000017,-8.880000031,30.40000053,35.15517294,-4.755172408,35.60000115,-5.200000623,4.0,16.5,16.67500019,5.0,8.0,4.0,1.0,1.0,5.0,8.0,2001.0,35.65,-118.03,0.253220926,0.24441247,both,True,35.65,-118.03,35.65,Empidonax_traillii_35.65_-118.03,186.6685396,2001.0,5.0,35.65,-118.03,2001-05-01,2001-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,2.0750343798567883,0.2275126813118972,0.5242159492464471,7.052893120668813,3.0,19.74581477257515,14.331289927164732,3.1421339064617424
170,450Pearson2006,Empidonax_traillii,Empidonax_traillii,Passeriformes,Tyrannidae,Tyrant Flycatchers,Empidonax_traillii,monogamy,yearly,southern_willow_flycatcher,35.65,-118.03,no,microsatellite,2002,2002,May,August,0.0,0.0,6.0,6.0,170,-118.03,2002,5.0,99.0,14.69999981,14.72413806,-0.024138253,15.38000011,-0.680000305,8.0,21.05000043,20.53965546,0.510344974,20.63000026,0.420000172,4.0,4.5,10.82758644,-6.327586436,10.6000002,-6.100000203,7.300000109,35.15517294,-27.85517283,38.12000127,-30.82000117,4.0,15.19999981,16.02500033,5.0,8.0,4.0,1.0,1.0,5.0,8.0,2002.0,35.65,-118.03,0.228532332,0.223370859,both,True,35.65,-118.03,35.65,Empidonax_traillii_35.65_-118.03,186.6685396,2002.0,5.0,35.65,-118.03,2002-05-01,2002-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,2.15137302865287,0.1826237207273649,0.4780591821444844,5.661335342548313,3.0,15.540436393983924,17.706914265950502,4.363516186269081
171,42Woolfenden2005,Empidonax_virescens,Empidonax_virescens,Passeriformes,Tyrannidae,Tyrant Flycatchers,Empidonax_virescens,monogamy,yearly,acadian_flycatcher,41.77,-79.93,no,microsatellite,1997,1997,May,July,54.0,7.0,6.0,13.0,171,-79.93,1997,5.0,100.0,9.800000191,13.23448296,-3.434482772,12.4,-2.599999809,7.0,15.96666686,17.32183937,-1.355172508,17.25333354,-1.286666679,3.0,109.0,96.09310545,12.90689455,79.70000076,29.29999924,313.5000076,323.4931083,-9.99310066,324.5000031,-10.99999542,3.0,11.90000057,12.10000038,5.0,7.0,3.0,1.0,1.0,5.0,7.0,1997.0,41.77,-79.93,0.586028258,0.741729978,both,True,41.77,-79.93,41.77,Empidonax_virescens_41.77_-79.93,397.3828512,1997.0,5.0,41.77,-79.93,1997-05-01,1997-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,43.69675517081717,7.195523309117529,10.712007748337898,223.06122258264332,18.0,9.621618504678072,12.409199396769225,2.806625391319737
172,42Woolfenden2005,Empidonax_virescens,Empidonax_virescens,Passeriformes,Tyrannidae,Tyrant Flycatchers,Empidonax_virescens,monogamy,yearly,acadian_flycatcher,41.77,-79.93,no,microsatellite,2000,2000,May,July,55.0,6.0,5.0,11.0,172,-79.93,2000,5.0,100.0,14.30000019,13.23448296,1.065517228,13.02000027,1.279999924,7.0,17.13333416,17.32183937,-0.188505206,17.54000022,-0.406666056,3.0,124.8000031,96.09310545,28.7068976,98.82000122,25.98000183,366.4000168,323.4931083,42.9069085,298.8000053,67.60001144,3.0,12.19999981,11.4333334,5.0,7.0,3.0,1.0,1.0,5.0,7.0,2000.0,41.77,-79.93,0.610867487,0.73319042,both,True,41.77,-79.93,41.77,Empidonax_virescens_41.77_-79.93,397.3828512,2000.0,5.0,41.77,-79.93,2000-05-01,2000-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,29.37981486314812,4.320947618916835,6.322666912839532,133.9493761864219,15.0,14.662626192646664,11.893306732177734,3.445718812735765
173,42Woolfenden2005,Empidonax_virescens,Empidonax_virescens,Passeriformes,Tyrannidae,Tyrant Flycatchers,Empidonax_virescens,monogamy,yearly,acadian_flycatcher,41.77,-79.93,no,microsatellite,2001,2001,May,July,52.0,11.0,10.0,21.0,173,-79.93,2001,5.0,100.0,14.0,13.23448296,0.765517037,13.36000023,0.639999771,7.0,17.43333308,17.32183937,0.111493714,17.386667,0.046666082,3.0,92.20000458,96.09310545,-3.89310087,102.7800018,-10.57999725,236.3000069,323.4931083,-87.19310142,316.2400078,-79.94000092,3.0,12.40000057,12.03333346,5.0,7.0,3.0,1.0,1.0,5.0,7.0,2001.0,41.77,-79.93,0.653138325,0.766670245,both,True,41.77,-79.93,41.77,Empidonax_virescens_41.77_-79.93,397.3828512,2001.0,5.0,41.77,-79.93,2001-05-01,2001-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,24.756997823658367,3.961711951437256,6.680680765112507,122.81307049455492,14.0,14.211976356916557,10.700963973999023,2.7779925196100943
174,42Woolfenden2005,Empidonax_virescens,Empidonax_virescens,Passeriformes,Tyrannidae,Tyrant Flycatchers,Empidonax_virescens,monogamy,yearly,acadian_flycatcher,41.77,-79.93,no,microsatellite,2002,2002,May,July,88.0,7.0,1.0,8.0,174,-79.93,2002,5.0,100.0,11.5,13.23448296,-1.734482963,13.76000023,-2.260000229,7.0,17.70000076,17.32183937,0.378161397,17.5266669,0.173333867,3.0,164.3000031,96.09310545,68.2068976,97.06000214,67.24000092,356.4000092,323.4931083,32.90690087,279.4000076,77.00000153,3.0,12.60000038,12.56666692,5.0,7.0,3.0,1.0,1.0,5.0,7.0,2002.0,41.77,-79.93,0.662021579,0.741902805,both,True,41.77,-79.93,41.77,Empidonax_virescens_41.77_-79.93,397.3828512,2002.0,5.0,41.77,-79.93,2002-05-01,2002-05-31,ECMWF/ERA5_LAND/DAILY_AGGR,34.053260087961945,6.3365240171847175,8.950170762047888,196.43224453272623,17.0,11.693268425233924,16.25070889790851,4.422618234604513
